4.374085925519466400e-03,1.437834184616804123e-02,3.076963126659393311e-02,6.344283930957317352e-03,5.586634576320648193e-02
5.940148141235113144e-03,6.455336697399616241e-03,2.951810508966445923e-02,1.176676303148269653e-01,1.595812290906906128e-01
9.970853105187416077e-03,6.781391799449920654e-03,2.831112593412399292e-02,3.479675576090812683e-02,7.986012101173400879e-02
1.192320790141820908e-02,1.153998356312513351e-02,1.208613906055688858e-02,4.130330681800842285e-02,7.685263454914093018e-02
4.222085233777761459e-03,4.441875033080577850e-03,2.175726369023323059e-02,1.089332718402147293e-02,4.131454974412918091e-02
3.833082690834999084e-02,8.744831196963787079e-03,3.768870979547500610e-02,4.818069934844970703e-02,1.329450756311416626e-01
4.614307079464197159e-03,1.290070475079119205e-03,1.367600727826356888e-02,4.233645647764205933e-02,6.191684305667877197e-02
1.126500312238931656e-02,8.972456678748130798e-03,9.655823931097984314e-03,2.183877117931842804e-02,5.173205584287643433e-02
7.926253601908683777e-03,7.858098484575748444e-03,1.230637170374393463e-02,4.917385429143905640e-02,7.726457715034484863e-02
4.942962899804115295e-03,1.501964434282854199e-04,3.425053507089614868e-02,7.848595082759857178e-02,1.178296431899070740e-01
2.361457049846649170e-02,4.877922590821981430e-03,3.077322430908679962e-02,6.886143982410430908e-02,1.281271576881408691e-01
2.058936515823006630e-03,3.209611633792519569e-03,2.061198838055133820e-02,3.955331072211265564e-02,6.543385237455368042e-02
1.862712576985359192e-02,9.883224032819271088e-03,9.597965516149997711e-03,2.262627333402633667e-02,6.073458865284919739e-02
6.237617693841457367e-03,9.168183431029319763e-03,6.552590057253837585e-03,3.391078859567642212e-02,5.586918443441390991e-02
1.778540760278701782e-02,1.611118577420711517e-02,4.339645802974700928e-02,6.918108463287353516e-02,1.464741379022598267e-01
2.711826190352439880e-02,3.752351272851228714e-03,1.215385273098945618e-02,6.807085871696472168e-02,1.110953241586685181e-01
8.160370402038097382e-03,4.827135708183050156e-03,7.601358927786350250e-03,3.342107310891151428e-02,5.400993674993515015e-02
1.100757997483015060e-02,5.602019838988780975e-03,3.301459131762385368e-03,3.566344082355499268e-02,5.557450279593467712e-02
3.700261237099766731e-03,2.175442408770322800e-03,3.838416934013366699e-02,1.125894486904144287e-01,1.568493098020553589e-01
1.859484938904643059e-03,2.591842552646994591e-03,2.281830087304115295e-02,3.586234152317047119e-02,6.313197314739227295e-02
1.685838960111141205e-02,1.298155635595321655e-02,1.488232985138893127e-02,4.959329962730407715e-02,9.431557357311248779e-02
1.052730903029441833e-02,8.335267193615436554e-03,8.862657472491264343e-03,6.884369999170303345e-03,3.460960462689399719e-02
6.212217267602682114e-03,6.100835744291543961e-03,1.162571739405393600e-02,6.065561249852180481e-02,8.459438383579254150e-02
1.937881112098693848e-03,1.875441404990851879e-03,1.973127946257591248e-02,7.098692655563354492e-02,9.453152865171432495e-02
1.475075492635369301e-03,1.895356690511107445e-03,2.980204485356807709e-02,9.624305367469787598e-02,1.294155269861221313e-01
7.309818756766617298e-04,4.683206323534250259e-03,2.806122787296772003e-02,1.050908118486404419e-01,1.385662257671356201e-01
7.245580665767192841e-03,7.334976922720670700e-03,6.960211321711540222e-03,7.105612009763717651e-02,9.259688854217529297e-02
5.855892319232225418e-03,7.255395874381065369e-03,1.828426867723464966e-02,6.953550875186920166e-02,1.009310707449913025e-01
2.463629469275474548e-03,9.342812001705169678e-03,2.614631876349449158e-02,4.826447740197181702e-02,8.621723949909210205e-02
4.373933654278516769e-03,8.332759141921997070e-03,3.218299522995948792e-02,5.691457539796829224e-02,1.018042638897895813e-01
1.552209258079528809e-02,5.732434336096048355e-03,2.835749648511409760e-02,6.713479757308959961e-02,1.167468205094337463e-01
2.615313278511166573e-03,1.057436130940914154e-02,2.356028556823730469e-02,9.850618243217468262e-02,1.352561414241790771e-01
6.863594055175781250e-03,2.496045548468828201e-03,4.550651460886001587e-02,5.783771723508834839e-02,1.127038747072219849e-01
1.451134216040372849e-02,6.927146576344966888e-03,9.878936223685741425e-03,1.542316004633903503e-02,4.674058780074119568e-02
1.112056989222764969e-02,1.421741023659706116e-02,6.992569565773010254e-02,7.907480001449584961e-02,1.743384748697280884e-01
3.249703673645853996e-03,3.367314580827951431e-03,1.658425107598304749e-02,4.328949004411697388e-02,6.649075448513031006e-02
1.390750799328088760e-02,8.247158490121364594e-03,1.534373685717582703e-02,4.867123067378997803e-02,8.616963773965835571e-02
3.144167363643646240e-03,1.943832961842417717e-03,1.252966467291116714e-02,4.845636337995529175e-02,6.607402861118316650e-02
2.257468644529581070e-03,6.204786244779825211e-03,9.246610105037689209e-03,2.169954031705856323e-02,3.940840810537338257e-02
8.950731717050075531e-03,3.268619533628225327e-03,7.683265022933483124e-03,7.555607706308364868e-02,9.545869380235671997e-02
1.319912262260913849e-02,3.594871843233704567e-03,2.139051631093025208e-02,1.219254136085510254e-01,1.601099222898483276e-01
5.768085829913616180e-03,2.066846471279859543e-03,1.249676290899515152e-02,2.657518163323402405e-02,4.690687730908393860e-02
7.665536832064390182e-03,3.584714606404304504e-03,2.920338511466979980e-02,1.247999966144561768e-01,1.652536243200302124e-01
6.172424182295799255e-03,9.732954204082489014e-03,1.124217640608549118e-02,7.219061255455017090e-02,9.933816641569137573e-02
6.753105204552412033e-03,5.363303236663341522e-03,1.327340491116046906e-02,1.305935382843017578e-01,1.559833437204360962e-01
1.212163455784320831e-02,5.938053131103515625e-03,5.796401947736740112e-02,1.248746365308761597e-01,2.008983343839645386e-01
1.440742425620555878e-02,5.487917922437191010e-03,1.936869323253631592e-02,5.080422013998031616e-02,9.006825834512710571e-02
1.849838905036449432e-02,3.327753860503435135e-03,1.897941902279853821e-02,1.431791335344314575e-01,1.839846968650817871e-01
4.447980318218469620e-03,6.709350738674402237e-03,6.322915200144052505e-03,4.832740873098373413e-02,6.580765545368194580e-02
2.041383646428585052e-03,2.361044753342866898e-03,2.175997756421566010e-02,1.533392369747161865e-01,1.795016378164291382e-01
1.752000488340854645e-02,1.651019044220447540e-02,7.456892170011997223e-03,4.724421724677085876e-02,8.873130381107330322e-02
4.913096316158771515e-03,5.413040518760681152e-03,1.210217177867889404e-02,2.452502399682998657e-02,4.695333167910575867e-02
2.444172045215964317e-03,1.011279178783297539e-03,2.545861154794692993e-02,5.032766982913017273e-02,7.924173027276992798e-02
1.371566951274871826e-02,9.165343828499317169e-03,1.054396759718656540e-02,3.817300498485565186e-02,7.159798592329025269e-02
1.771641545929014683e-03,6.002745125442743301e-03,8.941296488046646118e-03,4.376098886132240295e-02,6.047667190432548523e-02
1.400835812091827393e-03,6.729494780302047729e-03,1.249172538518905640e-02,8.108742535114288330e-02,1.017094850540161133e-01
1.350854057818651199e-03,4.662973224185407162e-04,1.915900409221649170e-02,9.375107288360595703e-02,1.147272288799285889e-01
1.973787322640419006e-03,2.033582190051674843e-03,1.168834604322910309e-02,3.232157975435256958e-02,4.801729321479797363e-02
2.162053016945719719e-03,3.837232477962970734e-03,1.393819227814674377e-02,7.591354846954345703e-02,9.585102647542953491e-02
5.453307181596755981e-03,8.635218255221843719e-03,1.235514227300882339e-02,4.285705834627151489e-02,6.930072605609893799e-02
8.052581921219825745e-03,2.418608171865344048e-03,8.393818512558937073e-03,7.324900478124618530e-02,9.211400896310806274e-02
5.222866777330636978e-03,5.168504081666469574e-03,3.266679123044013977e-02,9.987020492553710938e-02,1.429283618927001953e-01
5.840552505105733871e-03,4.566815332509577274e-04,1.833399198949337006e-02,1.021635979413986206e-01,1.267948150634765625e-01
3.539557335898280144e-03,5.524054169654846191e-03,1.245411764830350876e-02,5.913409590721130371e-02,8.065181970596313477e-02
2.883893204852938652e-03,5.626454018056392670e-03,7.533969823271036148e-03,2.532878518104553223e-02,4.137310385704040527e-02
8.978332043625414371e-04,5.707174539566040039e-03,1.743452809751033783e-02,1.128788758069276810e-02,3.532742708921432495e-02
9.357689414173364639e-04,3.000763535965234041e-04,1.190888043493032455e-02,7.159786671400070190e-02,8.474259823560714722e-02
8.427702123299241066e-04,2.842898014932870865e-03,2.666041487827897072e-03,2.948761917650699615e-02,3.583933040499687195e-02
6.964671425521373749e-03,2.060806844383478165e-03,1.595178991556167603e-02,1.046653538942337036e-01,1.296426206827163696e-01
2.695163479074835777e-03,3.904940560460090637e-03,2.078742906451225281e-02,7.207821309566497803e-02,9.946575015783309937e-02
1.047402527183294296e-02,7.289865985512733459e-03,9.935732930898666382e-03,3.430194407701492310e-02,6.200157105922698975e-02
5.759850610047578812e-03,2.217633184045553207e-03,1.639573834836483002e-02,1.385610997676849365e-01,1.629343181848526001e-01
7.078805938363075256e-03,1.495815115049481392e-03,1.351431012153625488e-02,8.110011368989944458e-02,1.031890437006950378e-01
6.333647761493921280e-04,1.967982854694128036e-03,4.677453078329563141e-03,1.241884827613830566e-01,1.314672827720642090e-01
7.034391630440950394e-03,9.574162773787975311e-03,1.225672289729118347e-02,1.018628850579261780e-01,1.307281553745269775e-01
1.108516007661819458e-03,9.499005973339080811e-03,2.170791104435920715e-02,6.657472997903823853e-02,9.889016300439834595e-02
4.111840855330228806e-03,5.993117112666368484e-03,2.123242616653442383e-02,5.534089729189872742e-02,8.667828887701034546e-02
1.144145149737596512e-03,2.606899943202733994e-03,1.750211417675018311e-02,1.058682873845100403e-01,1.271214485168457031e-01
1.015278324484825134e-02,7.423401810228824615e-03,5.882550030946731567e-03,4.641419649124145508e-02,6.987293064594268799e-02
1.147460774518549442e-03,5.863071419298648834e-03,9.895713999867439270e-03,1.224632933735847473e-01,1.393695473670959473e-01
5.705736111849546432e-03,9.431886486709117889e-03,3.757915459573268890e-03,3.861226141452789307e-02,5.750780180096626282e-02
8.524451404809951782e-04,6.331009324640035629e-03,2.207073196768760681e-02,0.000000000000000000e+00,2.925418689846992493e-02
1.040220842696726322e-03,1.065645739436149597e-02,4.725655540823936462e-03,5.280305817723274231e-02,6.922538578510284424e-02
6.656000856310129166e-03,9.042151272296905518e-03,3.360794857144355774e-02,8.658306300640106201e-02,1.358891725540161133e-01
6.129837711341679096e-04,2.796481363475322723e-03,5.411851406097412109e-02,1.089308485388755798e-01,1.664588451385498047e-01
8.657453581690788269e-03,2.360210753977298737e-03,2.573152072727680206e-03,4.879698157310485840e-02,6.238779425621032715e-02
1.488573849201202393e-03,1.684520207345485687e-02,7.657448295503854752e-03,1.840969175100326538e-02,4.440091550350189209e-02
9.548380039632320404e-04,6.085727363824844360e-03,8.000487461686134338e-03,7.527419179677963257e-02,9.031523764133453369e-02
2.222720504505559802e-04,1.295822439715266228e-04,1.005612500011920929e-02,6.241758912801742554e-02,7.282556593418121338e-02
9.603992104530334473e-03,1.160334423184394836e-02,1.058876328170299530e-02,3.458846360445022583e-02,6.638456881046295166e-02
8.147441549226641655e-04,3.572626039385795593e-03,8.746007457375526428e-03,1.628727279603481293e-02,2.942064963281154633e-02
1.585043594241142273e-02,8.197079412639141083e-03,9.807378984987735748e-03,4.728627949953079224e-02,8.114116638898849487e-02
1.919427886605262756e-03,3.171782940626144409e-03,1.278936211019754410e-02,5.139468610286712646e-02,6.927525997161865234e-02
2.943170838989317417e-04,5.205845227465033531e-04,3.057000041007995605e-02,4.162839055061340332e-02,7.301329821348190308e-02
7.804100750945508480e-04,1.967803109437227249e-03,7.825649343430995941e-03,3.089096955955028534e-02,4.146483168005943298e-02
8.847015909850597382e-03,6.553503219038248062e-03,8.892728947103023529e-03,5.135994404554367065e-02,7.565318793058395386e-02
3.984633833169937134e-03,2.650227397680282593e-03,2.858033031225204468e-02,5.784448236227035522e-02,9.305967390537261963e-02
4.875556332990527153e-04,2.010175026953220367e-03,9.940248914062976837e-03,6.162239238619804382e-02,7.406037300825119019e-02
1.930333673954010010e-03,5.619727075099945068e-03,9.536161087453365326e-03,1.202871464192867279e-02,2.911493554711341858e-02
8.180854842066764832e-03,2.175233792513608932e-03,1.552246045321226120e-02,9.402630478143692017e-02,1.199048534035682678e-01
7.109162397682666779e-04,3.423266578465700150e-03,3.052446618676185608e-02,1.779799163341522217e-01,2.126385718584060669e-01
3.171558491885662079e-04,4.831803031265735626e-03,2.113442309200763702e-02,6.203577667474746704e-02,8.831916004419326782e-02
1.581104844808578491e-02,1.131548429839313030e-03,1.640946604311466217e-02,8.901526033878326416e-02,1.223673224449157715e-01
3.041477175429463387e-03,3.425501286983489990e-03,2.521808631718158722e-02,6.780977547168731689e-02,9.949483722448348999e-02
2.424990758299827576e-03,8.088642731308937073e-03,4.806712269783020020e-02,1.075447350740432739e-01,1.661254912614822388e-01
2.940434403717517853e-02,2.406670246273279190e-03,3.206867724657058716e-02,8.058598637580871582e-02,1.444656848907470703e-01
1.859224401414394379e-02,8.530562743544578552e-03,1.279647275805473328e-02,8.826760947704315186e-02,1.281868964433670044e-01
2.580814529210329056e-03,5.577661213465034962e-04,1.142022106796503067e-02,1.019401401281356812e-01,1.164989396929740906e-01
8.719253353774547577e-03,4.210753832012414932e-03,8.969977498054504395e-03,1.133643686771392822e-01,1.352643519639968872e-01
1.799406856298446655e-02,1.230785972438752651e-03,2.820942923426628113e-02,1.311470419168472290e-01,1.785813421010971069e-01
2.030450850725173950e-03,1.047159824520349503e-02,9.191252291202545166e-03,5.768248438835144043e-02,7.937578856945037842e-02
1.442265696823596954e-02,3.195764031261205673e-03,1.130074448883533478e-02,7.450941205024719238e-02,1.034285724163055420e-01
7.003222592175006866e-03,6.851241923868656158e-04,1.188917923718690872e-02,6.885629892349243164e-02,8.843383193016052246e-02
6.364541593939065933e-03,7.598542142659425735e-03,1.235135644674301147e-02,6.578429788351058960e-02,9.209873527288436890e-02
6.981329992413520813e-03,3.785709384828805923e-03,1.050648372620344162e-02,1.113307029008865356e-01,1.326042264699935913e-01
1.224888488650321960e-03,3.399499226361513138e-03,1.445544045418500900e-02,5.900035426020622253e-02,7.808018475770950317e-02
7.492147851735353470e-03,1.715635135769844055e-02,3.237427677959203720e-03,1.076493598520755768e-02,3.865086287260055542e-02
2.164119505323469639e-04,1.826766412705183029e-03,8.846752345561981201e-03,4.067868739366531372e-02,5.156861990690231323e-02
1.379060442559421062e-03,4.658302757889032364e-03,1.559530664235353470e-02,5.994226783514022827e-03,2.762689441442489624e-02
8.158945129252970219e-04,7.473081350326538086e-04,2.800881117582321167e-02,9.652175009250640869e-02,1.260937601327896118e-01
4.162521101534366608e-03,4.845029674470424652e-03,9.361100383102893829e-03,3.349206969141960144e-02,5.186071991920471191e-02
9.825317189097404480e-03,6.799013353884220123e-03,4.774155560880899429e-03,5.428525432944297791e-02,7.568374276161193848e-02
3.874552203342318535e-03,1.385895162820816040e-02,9.878288954496383667e-03,0.000000000000000000e+00,2.761179208755493164e-02
4.399768076837062836e-03,7.067089900374412537e-03,1.645983755588531494e-02,5.423849076032638550e-02,8.216518908739089966e-02
3.419429762288928032e-03,8.687125518918037415e-03,4.858684726059436798e-03,2.532660402357578278e-02,4.229184240102767944e-02
1.167635433375835419e-03,4.145724233239889145e-03,5.089145153760910034e-03,2.508449554443359375e-02,3.548699989914894104e-02
1.439355220645666122e-02,1.070813834667205811e-02,3.459495026618242264e-03,2.404254302382469177e-02,5.260372906923294067e-02
8.847986347973346710e-03,8.435484021902084351e-03,1.343668904155492783e-02,5.093974620103836060e-02,8.165991306304931641e-02
1.526552950963377953e-03,3.784426487982273102e-03,1.146218460053205490e-02,4.309085384011268616e-02,5.986401811242103577e-02
2.310895593836903572e-03,3.650929545983672142e-03,3.143787849694490433e-03,2.946570888161659241e-02,3.857132047414779663e-02
8.787824772298336029e-04,1.817986369132995605e-03,3.603064920753240585e-03,2.744584716856479645e-02,3.374568000435829163e-02
1.786818145774304867e-03,4.988811910152435303e-03,7.098390255123376846e-03,4.204112663865089417e-02,5.591514706611633301e-02
7.949998253025114536e-04,8.832559920847415924e-03,9.574970230460166931e-03,1.058673709630966187e-01,1.250699013471603394e-01
2.622961765155196190e-03,7.870251312851905823e-03,1.253788266330957413e-02,4.834859818220138550e-02,7.137969136238098145e-02
3.951146791223436594e-04,2.240460366010665894e-03,6.401476915925741196e-03,6.594567745923995972e-02,7.498273253440856934e-02
1.291127759031951427e-03,2.874249359592795372e-03,6.591281387954950333e-03,3.269504755735397339e-02,4.345170408487319946e-02
1.835634029703214765e-04,1.590682310052216053e-03,1.165677700191736221e-02,4.571466147899627686e-02,5.914568528532981873e-02
1.800518366508185863e-03,1.743818516843020916e-03,3.157621948048472404e-03,1.430809684097766876e-02,2.101005427539348602e-02
8.053856436163187027e-04,1.753401476889848709e-03,1.649215817451477051e-02,8.656047284603118896e-02,1.056114211678504944e-01
6.849993020296096802e-03,1.758188009262084961e-03,4.574985243380069733e-03,1.064268313348293304e-02,2.382585033774375916e-02
1.333840540610253811e-03,5.408575292676687241e-03,1.569605781696736813e-03,3.311024978756904602e-02,4.142227023839950562e-02
1.546153100207448006e-03,3.899347735568881035e-03,1.160640455782413483e-02,5.950943380594253540e-02,7.656133919954299927e-02
1.447217632085084915e-02,1.162829063832759857e-02,5.453968048095703125e-02,4.331991076469421387e-02,1.239600628614425659e-01
1.425999775528907776e-02,2.233911771327257156e-03,1.830006390810012817e-02,5.094851553440093994e-02,8.574249595403671265e-02
3.122601890936493874e-03,1.327053876593708992e-03,7.981162518262863159e-03,8.039794117212295532e-02,9.282875806093215942e-02
1.554576680064201355e-03,8.146974258124828339e-03,7.925864309072494507e-03,1.974910683929920197e-02,3.737652301788330078e-02
1.494472101330757141e-02,4.706092178821563721e-03,3.061617724597454071e-02,6.509213894605636597e-02,1.153591349720954895e-01
1.554390881210565567e-03,7.094100583344697952e-03,1.036219857633113861e-02,3.480925410985946655e-02,5.381994694471359253e-02
1.178321242332458496e-02,2.604087116196751595e-03,1.612155139446258545e-02,6.947178393602371216e-02,9.998063743114471436e-02
4.309859126806259155e-03,6.080387975089251995e-04,4.693046212196350098e-03,3.162394836544990540e-02,4.123489186167716980e-02
8.730430272407829762e-04,1.128634903579950333e-03,2.149139344692230225e-02,7.091162353754043579e-02,9.440469741821289062e-02
8.310515433549880981e-03,6.652333773672580719e-03,1.352211833000183105e-02,3.491332754492759705e-02,6.339829415082931519e-02
1.933520659804344177e-03,1.804335508495569229e-03,2.072711475193500519e-03,3.349959850311279297e-02,3.931016474962234497e-02
8.399540092796087265e-04,3.211240284144878387e-03,1.993999257683753967e-02,3.059913963079452515e-02,5.459032580256462097e-02
6.634622695855796337e-04,2.901372034102678299e-03,1.845637708902359009e-02,1.134508103132247925e-01,1.354720294475555420e-01
1.256404165178537369e-02,9.325221180915832520e-03,2.397040836513042450e-02,6.925375759601593018e-02,1.151134297251701355e-01
6.776120862923562527e-04,4.888163879513740540e-03,2.759812166914343834e-03,4.040612280368804932e-02,4.873170703649520874e-02
3.392082871869206429e-03,1.297508925199508667e-02,1.161374151706695557e-03,3.422239050269126892e-02,5.175093561410903931e-02
9.772990830242633820e-03,1.104298047721385956e-02,4.407941829413175583e-03,5.064132064580917358e-02,7.586523890495300293e-02
6.386301247403025627e-04,3.840997815132141113e-03,1.066213194280862808e-02,8.076660335063934326e-02,9.590835869312286377e-02
1.459193765185773373e-03,5.430403980426490307e-04,9.985138662159442902e-03,4.608717560768127441e-02,5.807454511523246765e-02
7.660190458409488201e-04,2.699496923014521599e-03,2.466229721903800964e-03,4.010982811450958252e-02,4.604157805442810059e-02
2.431509830057621002e-02,7.315042894333600998e-03,7.473722565919160843e-03,2.906221523880958557e-02,6.816607713699340820e-02
5.701760761439800262e-03,4.919760860502719879e-03,9.841502644121646881e-03,4.525014385581016541e-02,6.571316719055175781e-02
4.346586763858795166e-03,2.237851731479167938e-03,6.819542497396469116e-03,2.413557097315788269e-02,3.753955289721488953e-02
5.928535247221589088e-04,5.924598779529333115e-03,7.641450501978397369e-03,7.408984005451202393e-02,8.824873715639114380e-02
8.587343618273735046e-04,3.100543050095438957e-03,1.585919037461280823e-02,1.660507917404174805e-02,3.642354905605316162e-02
1.768465153872966766e-03,3.293486079201102257e-03,9.820071980357170105e-03,3.847752884030342102e-02,5.335954949259757996e-02
3.368916222825646400e-03,5.612217821180820465e-03,3.448258386924862862e-03,2.310116402804851532e-02,3.553055599331855774e-02
1.974711922230198979e-04,1.286640064790844917e-03,6.580159068107604980e-03,7.136398553848266602e-02,7.942825555801391602e-02
1.409210497513413429e-03,4.357211757451295853e-03,7.268958725035190582e-04,1.130626350641250610e-02,1.779958046972751617e-02
9.441844304092228413e-04,9.874425828456878662e-03,1.053296774625778198e-02,5.298542231321334839e-02,7.433699816465377808e-02
1.602522563189268112e-03,4.508014768362045288e-03,1.360759139060974121e-02,1.056975573301315308e-01,1.254156827926635742e-01
1.078238361515104771e-03,3.270294750109314919e-03,1.989525929093360901e-02,1.105386391282081604e-01,1.347824335098266602e-01
5.469131283462047577e-03,2.555742859840393066e-03,1.118551194667816162e-02,5.275063961744308472e-02,7.196102291345596313e-02
2.555974060669541359e-03,1.237539201974868774e-02,6.502509117126464844e-02,1.514164358377456665e-01,2.313728928565979004e-01
1.769258815329521894e-04,2.236100845038890839e-03,8.440849371254444122e-03,6.253217160701751709e-02,7.338605076074600220e-02
9.816823527216911316e-03,1.178559847176074982e-03,3.519222605973482132e-03,4.125406593084335327e-02,5.576867237687110901e-02
7.362843491137027740e-03,1.106190029531717300e-02,1.306072343140840530e-03,1.952792704105377197e-02,3.925874084234237671e-02
6.893582642078399658e-03,1.492089242674410343e-03,6.419709417968988419e-03,3.070278279483318329e-02,4.550816491246223450e-02
2.887031529098749161e-03,5.145412869751453400e-03,1.233301684260368347e-02,9.407746791839599609e-02,1.144429370760917664e-01
7.681570132263004780e-04,1.162387803196907043e-02,3.359596012160181999e-03,3.584185987710952759e-02,5.159349367022514343e-02
1.272528548724949360e-03,4.167509265244007111e-03,3.383617149665951729e-03,4.606088623404502869e-02,5.488454177975654602e-02
1.443330850452184677e-02,3.204319858923554420e-03,2.762742340564727783e-02,3.776373341679573059e-02,8.302878588438034058e-02
